0:1:1:96	Leaf terminal cluster 0:1:1:96	Leaf terminal cluster 0:1:1:96
0:2:1:2:32:1	Leaf terminal cluster 0:2:1:2:32:1	Leaf terminal cluster 0:2:1:2:32:1
0:2:1:1:49	Leaf terminal cluster 0:2:1:1:49	Leaf terminal cluster 0:2:1:1:49
0:1:5:58	Leaf terminal cluster 0:1:5:58	Leaf terminal cluster 0:1:5:58
0:2:2:10	Leaf terminal cluster 0:2:2:10	Leaf terminal cluster 0:2:2:10
0:2:1:1:91	Leaf terminal cluster 0:2:1:1:91	Leaf terminal cluster 0:2:1:1:91
0:98	Leaf terminal cluster 0:98	Leaf terminal cluster 0:98
0:1:3:160	Leaf terminal cluster 0:1:3:160	Leaf terminal cluster 0:1:3:160
0:1:1:22	Leaf terminal cluster 0:1:1:22	Leaf terminal cluster 0:1:1:22
0:2:1:1:270	Leaf terminal cluster 0:2:1:1:270	Leaf terminal cluster 0:2:1:1:270
0:2:1:2:33	Leaf terminal cluster 0:2:1:2:33	Leaf terminal cluster 0:2:1:2:33
0:1:3:30	Leaf terminal cluster 0:1:3:30	Leaf terminal cluster 0:1:3:30
0:245	Leaf terminal cluster 0:245	Leaf terminal cluster 0:245
0:2:1:1:297	Leaf terminal cluster 0:2:1:1:297	Leaf terminal cluster 0:2:1:1:297
0:2:2:14:2:1	Leaf terminal cluster 0:2:2:14:2:1	Leaf terminal cluster 0:2:2:14:2:1
0:1:5:94	Leaf terminal cluster 0:1:5:94	Leaf terminal cluster 0:1:5:94
0:2:2:12:19	Leaf terminal cluster 0:2:2:12:19	Leaf terminal cluster 0:2:2:12:19
0:2:1:1:312	Leaf terminal cluster 0:2:1:1:312	Leaf terminal cluster 0:2:1:1:312
0:1:1:95	Leaf terminal cluster 0:1:1:95	Leaf terminal cluster 0:1:1:95
0:1:4:60	Leaf terminal cluster 0:1:4:60	Leaf terminal cluster 0:1:4:60
0:2:2:1:1:5	Leaf terminal cluster 0:2:2:1:1:5	Leaf terminal cluster 0:2:2:1:1:5
0:1:1:42	Leaf terminal cluster 0:1:1:42	Leaf terminal cluster 0:1:1:42
0:2:1:1:225	Leaf terminal cluster 0:2:1:1:225	Leaf terminal cluster 0:2:1:1:225
0:1:1:145	Leaf terminal cluster 0:1:1:145	Leaf terminal cluster 0:1:1:145
0:2:1:1:188	Leaf terminal cluster 0:2:1:1:188	Leaf terminal cluster 0:2:1:1:188
0:2:1:1:300	Leaf terminal cluster 0:2:1:1:300	Leaf terminal cluster 0:2:1:1:300
0:2:1:1:322	Leaf terminal cluster 0:2:1:1:322	Leaf terminal cluster 0:2:1:1:322
0:2:1:2:13	Leaf terminal cluster 0:2:1:2:13	Leaf terminal cluster 0:2:1:2:13
0:1:1:34	Leaf terminal cluster 0:1:1:34	Leaf terminal cluster 0:1:1:34
0:1:2:27	Leaf terminal cluster 0:1:2:27	Leaf terminal cluster 0:1:2:27
0:2:1:1:181	Leaf terminal cluster 0:2:1:1:181	Leaf terminal cluster 0:2:1:1:181
0:2:1:1:33	Leaf terminal cluster 0:2:1:1:33	Leaf terminal cluster 0:2:1:1:33
0:2:2:1:2:28	Leaf terminal cluster 0:2:2:1:2:28	Leaf terminal cluster 0:2:2:1:2:28
0:77	Leaf terminal cluster 0:77	Leaf terminal cluster 0:77
0:1:1:102	Leaf terminal cluster 0:1:1:102	Leaf terminal cluster 0:1:1:102
0:2:2:1:4:1	Leaf terminal cluster 0:2:2:1:4:1	Leaf terminal cluster 0:2:2:1:4:1
0:2:2:3:17	Leaf terminal cluster 0:2:2:3:17	Leaf terminal cluster 0:2:2:3:17
0:2:2:4:29	Leaf terminal cluster 0:2:2:4:29	Leaf terminal cluster 0:2:2:4:29
0:1:2:25	Leaf terminal cluster 0:1:2:25	Leaf terminal cluster 0:1:2:25
0:2:1:1:194	Leaf terminal cluster 0:2:1:1:194	Leaf terminal cluster 0:2:1:1:194
0:9:2	Leaf terminal cluster 0:9:2	Leaf terminal cluster 0:9:2
0:281	Leaf terminal cluster 0:281	Leaf terminal cluster 0:281
0:1:2:144	Leaf terminal cluster 0:1:2:144	Leaf terminal cluster 0:1:2:144
0:2:2:6:2:5:3	Leaf terminal cluster 0:2:2:6:2:5:3	Leaf terminal cluster 0:2:2:6:2:5:3
0:228	Leaf terminal cluster 0:228	Leaf terminal cluster 0:228
0:2:2:2:59	Leaf terminal cluster 0:2:2:2:59	Leaf terminal cluster 0:2:2:2:59
0:2:2:13:1	Leaf terminal cluster 0:2:2:13:1	Leaf terminal cluster 0:2:2:13:1
0:2:2:4:19	Leaf terminal cluster 0:2:2:4:19	Leaf terminal cluster 0:2:2:4:19
0:20	Leaf terminal cluster 0:20	Leaf terminal cluster 0:20
0:159	Leaf terminal cluster 0:159	Leaf terminal cluster 0:159
0:2:2:8	Leaf terminal cluster 0:2:2:8	Leaf terminal cluster 0:2:2:8
0:1:4:11	Leaf terminal cluster 0:1:4:11	Leaf terminal cluster 0:1:4:11
0:2:2:5:3:1:4	Leaf terminal cluster 0:2:2:5:3:1:4	Leaf terminal cluster 0:2:2:5:3:1:4
0:2:2:15:4	Leaf terminal cluster 0:2:2:15:4	Leaf terminal cluster 0:2:2:15:4
0:1:3:15	Leaf terminal cluster 0:1:3:15	Leaf terminal cluster 0:1:3:15
0:1:6:2	Leaf terminal cluster 0:1:6:2	Leaf terminal cluster 0:1:6:2
0:368	Leaf terminal cluster 0:368	Leaf terminal cluster 0:368
0:138	Leaf terminal cluster 0:138	Leaf terminal cluster 0:138
0:2:1:1:355	Leaf terminal cluster 0:2:1:1:355	Leaf terminal cluster 0:2:1:1:355
0:1:1:65	Leaf terminal cluster 0:1:1:65	Leaf terminal cluster 0:1:1:65
0:1:1:71	Leaf terminal cluster 0:1:1:71	Leaf terminal cluster 0:1:1:71
0:262	Leaf terminal cluster 0:262	Leaf terminal cluster 0:262
0:1:8:1:8	Leaf terminal cluster 0:1:8:1:8	Leaf terminal cluster 0:1:8:1:8
0:1:6:6:4	Leaf terminal cluster 0:1:6:6:4	Leaf terminal cluster 0:1:6:6:4
0:1:1:3:13	Leaf terminal cluster 0:1:1:3:13	Leaf terminal cluster 0:1:1:3:13
0:2:2:7:1	Leaf terminal cluster 0:2:2:7:1	Leaf terminal cluster 0:2:2:7:1
0:1:9:6:1	Leaf terminal cluster 0:1:9:6:1	Leaf terminal cluster 0:1:9:6:1
0:2:1:1:288	Leaf terminal cluster 0:2:1:1:288	Leaf terminal cluster 0:2:1:1:288
0:1:4:20	Leaf terminal cluster 0:1:4:20	Leaf terminal cluster 0:1:4:20
0:2:1:1:180	Leaf terminal cluster 0:2:1:1:180	Leaf terminal cluster 0:2:1:1:180
0:1:3:54	Leaf terminal cluster 0:1:3:54	Leaf terminal cluster 0:1:3:54
0:1:6:43	Leaf terminal cluster 0:1:6:43	Leaf terminal cluster 0:1:6:43
0:2:1:1:31	Leaf terminal cluster 0:2:1:1:31	Leaf terminal cluster 0:2:1:1:31
0:2:2:2:70	Leaf terminal cluster 0:2:2:2:70	Leaf terminal cluster 0:2:2:2:70
0:160	Leaf terminal cluster 0:160	Leaf terminal cluster 0:160
0:1:3:57:1	Leaf terminal cluster 0:1:3:57:1	Leaf terminal cluster 0:1:3:57:1
0:2:2:11:6:1	Leaf terminal cluster 0:2:2:11:6:1	Leaf terminal cluster 0:2:2:11:6:1
0:1:3:61	Leaf terminal cluster 0:1:3:61	Leaf terminal cluster 0:1:3:61
0:2:1:1:37	Leaf terminal cluster 0:2:1:1:37	Leaf terminal cluster 0:2:1:1:37
0:1:1:8	Leaf terminal cluster 0:1:1:8	Leaf terminal cluster 0:1:1:8
0:2:2:22	Leaf terminal cluster 0:2:2:22	Leaf terminal cluster 0:2:2:22
0:2:2:1:2	Leaf terminal cluster 0:2:2:1:2	Leaf terminal cluster 0:2:2:1:2
0:1:4:68	Leaf terminal cluster 0:1:4:68	Leaf terminal cluster 0:1:4:68
0:1:5:54	Leaf terminal cluster 0:1:5:54	Leaf terminal cluster 0:1:5:54
0:1:1:57	Leaf terminal cluster 0:1:1:57	Leaf terminal cluster 0:1:1:57
0:1:1:81	Leaf terminal cluster 0:1:1:81	Leaf terminal cluster 0:1:1:81
0:1:5:59	Leaf terminal cluster 0:1:5:59	Leaf terminal cluster 0:1:5:59
0:2:1:3	Leaf terminal cluster 0:2:1:3	Leaf terminal cluster 0:2:1:3
0:1:2:93	Leaf terminal cluster 0:1:2:93	Leaf terminal cluster 0:1:2:93
0:1:2:53	Leaf terminal cluster 0:1:2:53	Leaf terminal cluster 0:1:2:53
0:1:2:123	Leaf terminal cluster 0:1:2:123	Leaf terminal cluster 0:1:2:123
0:1:2:143	Leaf terminal cluster 0:1:2:143	Leaf terminal cluster 0:1:2:143
0:2:1:2:36	Leaf terminal cluster 0:2:1:2:36	Leaf terminal cluster 0:2:1:2:36
0:1:1:224	Leaf terminal cluster 0:1:1:224	Leaf terminal cluster 0:1:1:224
0:2:1:1:32:4	Leaf terminal cluster 0:2:1:1:32:4	Leaf terminal cluster 0:2:1:1:32:4
0:2:1:1:83	Leaf terminal cluster 0:2:1:1:83	Leaf terminal cluster 0:2:1:1:83
0:2:2:21:1:2	Leaf terminal cluster 0:2:2:21:1:2	Leaf terminal cluster 0:2:2:21:1:2
0:2:2:6:1:1	Leaf terminal cluster 0:2:2:6:1:1	Leaf terminal cluster 0:2:2:6:1:1
0:406	Leaf terminal cluster 0:406	Leaf terminal cluster 0:406
0:2:2:4:3	Leaf terminal cluster 0:2:2:4:3	Leaf terminal cluster 0:2:2:4:3
0:1:1:151	Leaf terminal cluster 0:1:1:151	Leaf terminal cluster 0:1:1:151
0:1:4:38	Leaf terminal cluster 0:1:4:38	Leaf terminal cluster 0:1:4:38
0:218	Leaf terminal cluster 0:218	Leaf terminal cluster 0:218
0:2:2:6:2:5:1	Leaf terminal cluster 0:2:2:6:2:5:1	Leaf terminal cluster 0:2:2:6:2:5:1
0:2:2:11:12	Leaf terminal cluster 0:2:2:11:12	Leaf terminal cluster 0:2:2:11:12
0:2:2:5:2:3	Leaf terminal cluster 0:2:2:5:2:3	Leaf terminal cluster 0:2:2:5:2:3
0:2:2:19:6	Leaf terminal cluster 0:2:2:19:6	Leaf terminal cluster 0:2:2:19:6
0:2:2:6:1:13	Leaf terminal cluster 0:2:2:6:1:13	Leaf terminal cluster 0:2:2:6:1:13
0:2:2:2:37	Leaf terminal cluster 0:2:2:2:37	Leaf terminal cluster 0:2:2:2:37
0:1:2:31	Leaf terminal cluster 0:1:2:31	Leaf terminal cluster 0:1:2:31
0:2:1:1:187	Leaf terminal cluster 0:2:1:1:187	Leaf terminal cluster 0:2:1:1:187
0:184	Leaf terminal cluster 0:184	Leaf terminal cluster 0:184
0:2:2:8:13:2	Leaf terminal cluster 0:2:2:8:13:2	Leaf terminal cluster 0:2:2:8:13:2
0:1:3:169	Leaf terminal cluster 0:1:3:169	Leaf terminal cluster 0:1:3:169
0:1:7:24	Leaf terminal cluster 0:1:7:24	Leaf terminal cluster 0:1:7:24
0:2:2:5:2:4:1	Leaf terminal cluster 0:2:2:5:2:4:1	Leaf terminal cluster 0:2:2:5:2:4:1
0:1:6:15	Leaf terminal cluster 0:1:6:15	Leaf terminal cluster 0:1:6:15
0:2:2:20:8	Leaf terminal cluster 0:2:2:20:8	Leaf terminal cluster 0:2:2:20:8
0:61	Leaf terminal cluster 0:61	Leaf terminal cluster 0:61
0:2:2:2:3	Leaf terminal cluster 0:2:2:2:3	Leaf terminal cluster 0:2:2:2:3
0:2:2:3:25	Leaf terminal cluster 0:2:2:3:25	Leaf terminal cluster 0:2:2:3:25
0:2:2:18:4	Leaf terminal cluster 0:2:2:18:4	Leaf terminal cluster 0:2:2:18:4
0:382	Leaf terminal cluster 0:382	Leaf terminal cluster 0:382
0:259	Leaf terminal cluster 0:259	Leaf terminal cluster 0:259
0:1:1:180	Leaf terminal cluster 0:1:1:180	Leaf terminal cluster 0:1:1:180
0:2:1:1:163	Leaf terminal cluster 0:2:1:1:163	Leaf terminal cluster 0:2:1:1:163
0:210	Leaf terminal cluster 0:210	Leaf terminal cluster 0:210
0:1:5:61	Leaf terminal cluster 0:1:5:61	Leaf terminal cluster 0:1:5:61
0:1:1:93	Leaf terminal cluster 0:1:1:93	Leaf terminal cluster 0:1:1:93
0:2:2:8:4	Leaf terminal cluster 0:2:2:8:4	Leaf terminal cluster 0:2:2:8:4
0:2:1:1:145	Leaf terminal cluster 0:2:1:1:145	Leaf terminal cluster 0:2:1:1:145
0:2:1:1:87	Leaf terminal cluster 0:2:1:1:87	Leaf terminal cluster 0:2:1:1:87
0:2:2:5:3:1:5	Leaf terminal cluster 0:2:2:5:3:1:5	Leaf terminal cluster 0:2:2:5:3:1:5
0:1:2:130	Leaf terminal cluster 0:1:2:130	Leaf terminal cluster 0:1:2:130
0:1:1:27	Leaf terminal cluster 0:1:1:27	Leaf terminal cluster 0:1:1:27
0:2:1:1:247	Leaf terminal cluster 0:2:1:1:247	Leaf terminal cluster 0:2:1:1:247
0:1:4:77	Leaf terminal cluster 0:1:4:77	Leaf terminal cluster 0:1:4:77
0:1:8:4	Leaf terminal cluster 0:1:8:4	Leaf terminal cluster 0:1:8:4
0:14	Leaf terminal cluster 0:14	Leaf terminal cluster 0:14
0:243	Leaf terminal cluster 0:243	Leaf terminal cluster 0:243
0:2:1:1:160	Leaf terminal cluster 0:2:1:1:160	Leaf terminal cluster 0:2:1:1:160
0:1:3:3	Leaf terminal cluster 0:1:3:3	Leaf terminal cluster 0:1:3:3
0:2:2:11:15	Leaf terminal cluster 0:2:2:11:15	Leaf terminal cluster 0:2:2:11:15
0:53	Leaf terminal cluster 0:53	Leaf terminal cluster 0:53
0:2:1:1:1	Leaf terminal cluster 0:2:1:1:1	Leaf terminal cluster 0:2:1:1:1
0:2:1:1:226	Leaf terminal cluster 0:2:1:1:226	Leaf terminal cluster 0:2:1:1:226
0:2:2:6:2:6	Leaf terminal cluster 0:2:2:6:2:6	Leaf terminal cluster 0:2:2:6:2:6
0:2:2:1:1	Leaf terminal cluster 0:2:2:1:1	Leaf terminal cluster 0:2:2:1:1
0:1:3:75:3	Leaf terminal cluster 0:1:3:75:3	Leaf terminal cluster 0:1:3:75:3
0:324	Leaf terminal cluster 0:324	Leaf terminal cluster 0:324
0:2:2:2:19	Leaf terminal cluster 0:2:2:2:19	Leaf terminal cluster 0:2:2:2:19
0:364	Leaf terminal cluster 0:364	Leaf terminal cluster 0:364
0:66	Leaf terminal cluster 0:66	Leaf terminal cluster 0:66
0:116	Leaf terminal cluster 0:116	Leaf terminal cluster 0:116
0:2:2:2:14	Leaf terminal cluster 0:2:2:2:14	Leaf terminal cluster 0:2:2:2:14
0:349	Leaf terminal cluster 0:349	Leaf terminal cluster 0:349
0:2:1:1:28	Leaf terminal cluster 0:2:1:1:28	Leaf terminal cluster 0:2:1:1:28
0:2:2:1:1:37	Leaf terminal cluster 0:2:2:1:1:37	Leaf terminal cluster 0:2:2:1:1:37
0:2:2:4:5	Leaf terminal cluster 0:2:2:4:5	Leaf terminal cluster 0:2:2:4:5
0:56	Leaf terminal cluster 0:56	Leaf terminal cluster 0:56
0:2:2:9:2:4	Leaf terminal cluster 0:2:2:9:2:4	Leaf terminal cluster 0:2:2:9:2:4
0:1:5:73	Leaf terminal cluster 0:1:5:73	Leaf terminal cluster 0:1:5:73
0:1:3:80	Leaf terminal cluster 0:1:3:80	Leaf terminal cluster 0:1:3:80
0:2:2:3:3	Leaf terminal cluster 0:2:2:3:3	Leaf terminal cluster 0:2:2:3:3
0:2:2:13:3	Leaf terminal cluster 0:2:2:13:3	Leaf terminal cluster 0:2:2:13:3
0:87	Leaf terminal cluster 0:87	Leaf terminal cluster 0:87
0:2:1:1:213	Leaf terminal cluster 0:2:1:1:213	Leaf terminal cluster 0:2:1:1:213
0:2:2:13:14	Leaf terminal cluster 0:2:2:13:14	Leaf terminal cluster 0:2:2:13:14
0:1:1:87	Leaf terminal cluster 0:1:1:87	Leaf terminal cluster 0:1:1:87
0:2:1:1:108	Leaf terminal cluster 0:2:1:1:108	Leaf terminal cluster 0:2:1:1:108
0:1:7:17	Leaf terminal cluster 0:1:7:17	Leaf terminal cluster 0:1:7:17
0:1:6:35	Leaf terminal cluster 0:1:6:35	Leaf terminal cluster 0:1:6:35
0:2:2:1:1:56	Leaf terminal cluster 0:2:2:1:1:56	Leaf terminal cluster 0:2:2:1:1:56
0:1:3:164	Leaf terminal cluster 0:1:3:164	Leaf terminal cluster 0:1:3:164
0:2:1:1:230	Leaf terminal cluster 0:2:1:1:230	Leaf terminal cluster 0:2:1:1:230
0:3:2:8	Leaf terminal cluster 0:3:2:8	Leaf terminal cluster 0:3:2:8
0:44	Leaf terminal cluster 0:44	Leaf terminal cluster 0:44
0:2:2:5:3:2:1	Leaf terminal cluster 0:2:2:5:3:2:1	Leaf terminal cluster 0:2:2:5:3:2:1
0:73	Leaf terminal cluster 0:73	Leaf terminal cluster 0:73
0:1:6:46	Leaf terminal cluster 0:1:6:46	Leaf terminal cluster 0:1:6:46
0:1:5:82	Leaf terminal cluster 0:1:5:82	Leaf terminal cluster 0:1:5:82
0:1:3:129	Leaf terminal cluster 0:1:3:129	Leaf terminal cluster 0:1:3:129
0:1:2:124	Leaf terminal cluster 0:1:2:124	Leaf terminal cluster 0:1:2:124
0:2:1:1:66	Leaf terminal cluster 0:2:1:1:66	Leaf terminal cluster 0:2:1:1:66
0:33	Leaf terminal cluster 0:33	Leaf terminal cluster 0:33
0:2:2:7:5	Leaf terminal cluster 0:2:2:7:5	Leaf terminal cluster 0:2:2:7:5
0:2:2:24	Leaf terminal cluster 0:2:2:24	Leaf terminal cluster 0:2:2:24
0:2:2:5:3:2:4	Leaf terminal cluster 0:2:2:5:3:2:4	Leaf terminal cluster 0:2:2:5:3:2:4
0:213	Leaf terminal cluster 0:213	Leaf terminal cluster 0:213
0:2:1:1:301	Leaf terminal cluster 0:2:1:1:301	Leaf terminal cluster 0:2:1:1:301
0:1:1:38:3	Leaf terminal cluster 0:1:1:38:3	Leaf terminal cluster 0:1:1:38:3
0:1:6:30	Leaf terminal cluster 0:1:6:30	Leaf terminal cluster 0:1:6:30
0:2:2:3:8	Leaf terminal cluster 0:2:2:3:8	Leaf terminal cluster 0:2:2:3:8
0:1:4:17	Leaf terminal cluster 0:1:4:17	Leaf terminal cluster 0:1:4:17
0:2:2:11:1	Leaf terminal cluster 0:2:2:11:1	Leaf terminal cluster 0:2:2:11:1
0:2:2:11:6	Leaf terminal cluster 0:2:2:11:6	Leaf terminal cluster 0:2:2:11:6
0:1:1:99	Leaf terminal cluster 0:1:1:99	Leaf terminal cluster 0:1:1:99
0:1:1:128	Leaf terminal cluster 0:1:1:128	Leaf terminal cluster 0:1:1:128
0:2:1:1:117	Leaf terminal cluster 0:2:1:1:117	Leaf terminal cluster 0:2:1:1:117
0:1:3:154	Leaf terminal cluster 0:1:3:154	Leaf terminal cluster 0:1:3:154
0:1:1:135	Leaf terminal cluster 0:1:1:135	Leaf terminal cluster 0:1:1:135
0:405	Leaf terminal cluster 0:405	Leaf terminal cluster 0:405
0:1:5:78	Leaf terminal cluster 0:1:5:78	Leaf terminal cluster 0:1:5:78
0:1:6:5	Leaf terminal cluster 0:1:6:5	Leaf terminal cluster 0:1:6:5
0:2:2:18:7	Leaf terminal cluster 0:2:2:18:7	Leaf terminal cluster 0:2:2:18:7
0:1:9:10	Leaf terminal cluster 0:1:9:10	Leaf terminal cluster 0:1:9:10
0:2:1:1:111	Leaf terminal cluster 0:2:1:1:111	Leaf terminal cluster 0:2:1:1:111
0:1:2:19	Leaf terminal cluster 0:1:2:19	Leaf terminal cluster 0:1:2:19
0:1:6:22:3	Leaf terminal cluster 0:1:6:22:3	Leaf terminal cluster 0:1:6:22:3
0:1:1:191	Leaf terminal cluster 0:1:1:191	Leaf terminal cluster 0:1:1:191
0:1:4:22	Leaf terminal cluster 0:1:4:22	Leaf terminal cluster 0:1:4:22
0:1:5:45	Leaf terminal cluster 0:1:5:45	Leaf terminal cluster 0:1:5:45
0:1:4:8	Leaf terminal cluster 0:1:4:8	Leaf terminal cluster 0:1:4:8
0:1:1:3:5	Leaf terminal cluster 0:1:1:3:5	Leaf terminal cluster 0:1:1:3:5
0:1:9:13	Leaf terminal cluster 0:1:9:13	Leaf terminal cluster 0:1:9:13
0:1:5:90	Leaf terminal cluster 0:1:5:90	Leaf terminal cluster 0:1:5:90
0:131	Leaf terminal cluster 0:131	Leaf terminal cluster 0:131
0:1:2:10	Leaf terminal cluster 0:1:2:10	Leaf terminal cluster 0:1:2:10
0:2:1:1:15	Leaf terminal cluster 0:2:1:1:15	Leaf terminal cluster 0:2:1:1:15
0:2:1:1:346	Leaf terminal cluster 0:2:1:1:346	Leaf terminal cluster 0:2:1:1:346
0:1:2:95	Leaf terminal cluster 0:1:2:95	Leaf terminal cluster 0:1:2:95
0:3:1:3	Leaf terminal cluster 0:3:1:3	Leaf terminal cluster 0:3:1:3
0:1:1:149	Leaf terminal cluster 0:1:1:149	Leaf terminal cluster 0:1:1:149
0:1:3:7:3	Leaf terminal cluster 0:1:3:7:3	Leaf terminal cluster 0:1:3:7:3
0:1:3	Leaf terminal cluster 0:1:3	Leaf terminal cluster 0:1:3
0:2:1:1:138	Leaf terminal cluster 0:2:1:1:138	Leaf terminal cluster 0:2:1:1:138
0:1:1:215	Leaf terminal cluster 0:1:1:215	Leaf terminal cluster 0:1:1:215
0:1:3:75:2	Leaf terminal cluster 0:1:3:75:2	Leaf terminal cluster 0:1:3:75:2
0:1:3:68	Leaf terminal cluster 0:1:3:68	Leaf terminal cluster 0:1:3:68
0:3:3:1	Leaf terminal cluster 0:3:3:1	Leaf terminal cluster 0:3:3:1
0:1:1:203	Leaf terminal cluster 0:1:1:203	Leaf terminal cluster 0:1:1:203
0:150	Leaf terminal cluster 0:150	Leaf terminal cluster 0:150
0:1:5:52	Leaf terminal cluster 0:1:5:52	Leaf terminal cluster 0:1:5:52
0:2:1:2:2	Leaf terminal cluster 0:2:1:2:2	Leaf terminal cluster 0:2:1:2:2
0:1:2:50	Leaf terminal cluster 0:1:2:50	Leaf terminal cluster 0:1:2:50
0:1:3:74	Leaf terminal cluster 0:1:3:74	Leaf terminal cluster 0:1:3:74
0:2:1:1:235	Leaf terminal cluster 0:2:1:1:235	Leaf terminal cluster 0:2:1:1:235
0:1:5:8	Leaf terminal cluster 0:1:5:8	Leaf terminal cluster 0:1:5:8
0:2:1:1:196	Leaf terminal cluster 0:2:1:1:196	Leaf terminal cluster 0:2:1:1:196
0:3:4:7	Leaf terminal cluster 0:3:4:7	Leaf terminal cluster 0:3:4:7
0:179	Leaf terminal cluster 0:179	Leaf terminal cluster 0:179
0:110	Leaf terminal cluster 0:110	Leaf terminal cluster 0:110
0:297	Leaf terminal cluster 0:297	Leaf terminal cluster 0:297
0:1:5:33	Leaf terminal cluster 0:1:5:33	Leaf terminal cluster 0:1:5:33
0:2:1:1:342	Leaf terminal cluster 0:2:1:1:342	Leaf terminal cluster 0:2:1:1:342
0:2:2:2:46	Leaf terminal cluster 0:2:2:2:46	Leaf terminal cluster 0:2:2:2:46
0:2:1:1:77	Leaf terminal cluster 0:2:1:1:77	Leaf terminal cluster 0:2:1:1:77
0:2:1:1:246	Leaf terminal cluster 0:2:1:1:246	Leaf terminal cluster 0:2:1:1:246
0:1:1:3:30	Leaf terminal cluster 0:1:1:3:30	Leaf terminal cluster 0:1:1:3:30
0:2:2:9:2:1	Leaf terminal cluster 0:2:2:9:2:1	Leaf terminal cluster 0:2:2:9:2:1
0:2:2:14:2:4	Leaf terminal cluster 0:2:2:14:2:4	Leaf terminal cluster 0:2:2:14:2:4
0:2:2:12:12	Leaf terminal cluster 0:2:2:12:12	Leaf terminal cluster 0:2:2:12:12
0:1:7:41	Leaf terminal cluster 0:1:7:41	Leaf terminal cluster 0:1:7:41
0:2:1:1:173	Leaf terminal cluster 0:2:1:1:173	Leaf terminal cluster 0:2:1:1:173
0:2:2:1:2:10	Leaf terminal cluster 0:2:2:1:2:10	Leaf terminal cluster 0:2:2:1:2:10
0:401	Leaf terminal cluster 0:401	Leaf terminal cluster 0:401
0:2:2:3:42	Leaf terminal cluster 0:2:2:3:42	Leaf terminal cluster 0:2:2:3:42
0:2:1:1:333	Leaf terminal cluster 0:2:1:1:333	Leaf terminal cluster 0:2:1:1:333
0:141	Leaf terminal cluster 0:141	Leaf terminal cluster 0:141
0:1:1:3:3	Leaf terminal cluster 0:1:1:3:3	Leaf terminal cluster 0:1:1:3:3
0:111	Leaf terminal cluster 0:111	Leaf terminal cluster 0:111
0:2:1:1:119	Leaf terminal cluster 0:2:1:1:119	Leaf terminal cluster 0:2:1:1:119
0:346	Leaf terminal cluster 0:346	Leaf terminal cluster 0:346
0:2:2:2:28:2	Leaf terminal cluster 0:2:2:2:28:2	Leaf terminal cluster 0:2:2:2:28:2
0:2:2:1:1:14	Leaf terminal cluster 0:2:2:1:1:14	Leaf terminal cluster 0:2:2:1:1:14
0:1:1:214:1	Leaf terminal cluster 0:1:1:214:1	Leaf terminal cluster 0:1:1:214:1
0:2:2:21:2	Leaf terminal cluster 0:2:2:21:2	Leaf terminal cluster 0:2:2:21:2
0:2:1:1:203	Leaf terminal cluster 0:2:1:1:203	Leaf terminal cluster 0:2:1:1:203
0:1:2:68	Leaf terminal cluster 0:1:2:68	Leaf terminal cluster 0:1:2:68
0:1:6:47	Leaf terminal cluster 0:1:6:47	Leaf terminal cluster 0:1:6:47
0:208	Leaf terminal cluster 0:208	Leaf terminal cluster 0:208
0:1:1:36	Leaf terminal cluster 0:1:1:36	Leaf terminal cluster 0:1:1:36
0:1:3:14:1	Leaf terminal cluster 0:1:3:14:1	Leaf terminal cluster 0:1:3:14:1
0:1:5:64	Leaf terminal cluster 0:1:5:64	Leaf terminal cluster 0:1:5:64
0:180	Leaf terminal cluster 0:180	Leaf terminal cluster 0:180
0:2:1:1:110	Leaf terminal cluster 0:2:1:1:110	Leaf terminal cluster 0:2:1:1:110
0:1:1:142	Leaf terminal cluster 0:1:1:142	Leaf terminal cluster 0:1:1:142
0:2:2:2:20	Leaf terminal cluster 0:2:2:2:20	Leaf terminal cluster 0:2:2:2:20
0:1:6:50	Leaf terminal cluster 0:1:6:50	Leaf terminal cluster 0:1:6:50
0:1:10:6	Leaf terminal cluster 0:1:10:6	Leaf terminal cluster 0:1:10:6
0:2:2:21	Leaf terminal cluster 0:2:2:21	Leaf terminal cluster 0:2:2:21
0:1:6:37	Leaf terminal cluster 0:1:6:37	Leaf terminal cluster 0:1:6:37
0:2:2:20	Leaf terminal cluster 0:2:2:20	Leaf terminal cluster 0:2:2:20
0:2:1:1:325	Leaf terminal cluster 0:2:1:1:325	Leaf terminal cluster 0:2:1:1:325
0:2:2:1:4:4:1	Leaf terminal cluster 0:2:2:1:4:4:1	Leaf terminal cluster 0:2:2:1:4:4:1
0:2:2:3:24	Leaf terminal cluster 0:2:2:3:24	Leaf terminal cluster 0:2:2:3:24
0:1:3:63	Leaf terminal cluster 0:1:3:63	Leaf terminal cluster 0:1:3:63
0:2:2:3:6	Leaf terminal cluster 0:2:2:3:6	Leaf terminal cluster 0:2:2:3:6
0:1:1:30	Leaf terminal cluster 0:1:1:30	Leaf terminal cluster 0:1:1:30
0:2:2:1:1:41	Leaf terminal cluster 0:2:2:1:1:41	Leaf terminal cluster 0:2:2:1:1:41
0:2:2:9:3:6	Leaf terminal cluster 0:2:2:9:3:6	Leaf terminal cluster 0:2:2:9:3:6
0:2:2:10:15	Leaf terminal cluster 0:2:2:10:15	Leaf terminal cluster 0:2:2:10:15
0:55	Leaf terminal cluster 0:55	Leaf terminal cluster 0:55
